Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,Band Gap
Nd3Mg,Cubic,Pm-3m,221,4,0.056144116,0.009250881,FALSE,128.9942631,5.8833456,FALSE,TRUE,FM,1.1366518,0
HoMg,Cubic,Pm-3m,221,2,0,-0.050898225,TRUE,53.70047586,5.851580207,FALSE,TRUE,NM,1.00E-07,0
NdMg,Cubic,Pm-3m,221,2,0,-0.093786471,TRUE,58.93084394,4.749276599,FALSE,TRUE,NM,1.07E-05,0
MgHg,Cubic,Pm-3m,221,2,0,-0.197228514,TRUE,40.95875791,9.117633259,FALSE,TRUE,NM,0,0
TmMg,Cubic,Pm-3m,221,2,0,-0.074637223,TRUE,52.60666909,6.099630769,FALSE,TRUE,NM,1.01E-05,0
MgIn,Cubic,Pm-3m,221,2,0.033975275,-0.042037471,FALSE,45.55285008,5.071453843,FALSE,TRUE,NM,0,0
PrMg,Cubic,Pm-3m,221,2,0,-0.090499218,TRUE,60.16582935,4.559765278,FALSE,TRUE,NM,2.97E-05,0
TbMg,Cubic,Pm-3m,221,2,0,-0.068604871,TRUE,54.82288285,5.549893375,FALSE,TRUE,NM,1.30E-06,0
MgIn3,Cubic,Pm-3m,221,4,0.037806169,-0.000200204,FALSE,96.59998795,6.338910994,FALSE,TRUE,NM,1.07E-05,0
DyMg,Cubic,Pm-3m,221,2,0,-0.058876588,TRUE,54.13364935,5.730206703,FALSE,TRUE,NM,0,0
EuMg,Cubic,Pm-3m,221,2,0.016100731,-0.04831853,FALSE,66.00454386,4.434566829,FALSE,TRUE,FM,7.3190722,0
LuMg,Cubic,Pm-3m,221,2,0,-0.030598616,TRUE,51.29266344,6.451194356,FALSE,TRUE,NM,5.89E-05,0
ErMg,Cubic,Pm-3m,221,2,0,-0.051854572,TRUE,53.17991014,5.981572834,FALSE,TRUE,NM,3.03E-05,0
SmMg,Cubic,Pm-3m,221,2,0,-0.084520125,TRUE,57.18366378,5.072043952,FALSE,TRUE,FM,0.1588045,0
SrMg,Cubic,Pm-3m,221,2,0.046758608,-0.020862343,FALSE,73.57681458,2.526010892,FALSE,TRUE,NM,0,0
GdMg,Cubic,Pm-3m,221,2,0,-0.078808442,TRUE,56.20987375,5.363455744,FALSE,TRUE,FM,8.0174808,0
MgCu,Cubic,Pm-3m,221,4,0.030953456,-0.074831117,FALSE,62.84638701,4.642431315,FALSE,TRUE,NM,0,0
MgAg,Cubic,Pm-3m,221,2,0,-0.230418723,TRUE,36.0657956,6.085510065,FALSE,TRUE,NM,0,0
MgAg3,Cubic,Pm-3m,221,4,0.01039144,-0.136111096,FALSE,69.85153516,8.270648328,FALSE,TRUE,NM,0,0
MgPt3,Cubic,Pm-3m,221,4,0,-0.570277339,TRUE,60.73654899,16.66530662,FALSE,TRUE,NM,5.30E-06,0
MgAu,Cubic,Pm-3m,221,2,0,-0.591989967,TRUE,35.07943275,10.47423108,FALSE,TRUE,NM,4.00E-07,0
MgPd,Cubic,Pm-3m,221,2,0,-0.726753088,TRUE,31.41641522,6.909571572,FALSE,TRUE,NM,4.70E-06,0
PmMg,Cubic,Pm-3m,221,2,0,-0.090074916,TRUE,57.92971324,4.853080586,FALSE,TRUE,NM,0.00068,0
YMg,Cubic,Pm-3m,221,2,0,-0.074377483,TRUE,55.24437794,3.402899013,FALSE,TRUE,NM,1.01E-05,0
MgPd3,Cubic,Pm-3m,221,4,0.011371751,-0.477246022,FALSE,60.97842126,9.355819528,FALSE,TRUE,NM,0.0001125,0
AcMg,Cubic,Pm-3m,221,2,0,-0.059893924,TRUE,70.38999452,5.92842453,FALSE,TRUE,NM,5.90E-06,0
YbMg,Cubic,Pm-3m,221,4,0,-0.07586469,TRUE,103.641225,6.323720739,FALSE,TRUE,FM,0.1831593,0
MgCr,Cubic,Pm-3m,221,2,0.590466228,0.590466228,FALSE,36.78937999,3.443954679,FALSE,TRUE,FM,3.8270524,0
Li3Mg,Cubic,Pm-3m,221,4,0.015598815,-0.010507621,FALSE,79.6980782,0.940258645,FALSE,TRUE,NM,0.0106851,0
Th3Mg,Cubic,Pm-3m,221,4,0.073931139,0.073931139,FALSE,122.3336612,9.77886365,FALSE,TRUE,NM,0.0047518,0
Yb3Mg,Cubic,Pm-3m,221,4,0.074899566,0.028437452,FALSE,112.1682505,8.04486509,FALSE,TRUE,NM,0.0194812,0
MgO,Cubic,Pm-3n,223,12,0.13565796,-2.90265121,FALSE,179.4613075,2.237597564,TRUE,FALSE,NM,0.0009241,2.8821
MgTe,Cubic,Fm-3m,225,2,0.068602425,-1.002967378,FALSE,52.52301624,4.802545721,FALSE,FALSE,NM,0,0.4271
MgH2,Cubic,Fm-3m,225,3,0.10938693,-0.173332143,FALSE,26.99882942,1.618842389,FALSE,TRUE,NM,0.0004987,0
MgAl,Cubic,Fm-3m,225,2,0.471234549,0.461029903,FALSE,47.5672779,1.790375752,FALSE,TRUE,NM,0.0011288,0
MgCd,Cubic,Fm-3m,225,2,0.278128421,0.183496593,FALSE,52.28550403,4.341973234,FALSE,TRUE,NM,0.0002129,0
MgBi,Cubic,Fm-3m,225,2,0.128262945,-0.020625338,FALSE,57.24160181,6.767447243,FALSE,TRUE,NM,0.004708,0
MgAl3,Cubic,Fm-3m,225,4,0.101779416,0.092860189,FALSE,72.04493409,2.425862429,FALSE,TRUE,NM,0.0024731,0
Ce3Mg,Cubic,Fm-3m,225,4,0.196416276,0.178220163,FALSE,106.2904089,6.946663252,FALSE,TRUE,FM,4.249072,0
Ca3Mg,Cubic,Fm-3m,225,4,0.063939433,0.031686139,FALSE,143.9748046,1.667046236,FALSE,TRUE,NM,0.0111709,0
MgCd3,Cubic,Fm-3m,225,4,0.076066693,0.028750779,FALSE,88.74816686,6.764623927,FALSE,TRUE,NM,4.57E-05,0
CeMg,Cubic,Fm-3m,225,2,0.661636047,0.625243821,FALSE,65.99683147,4.136978818,FALSE,TRUE,FM,2.2831727,0
MgSe,Cubic,Fm-3m,225,2,0.01005979,-1.464236924,FALSE,40.85956736,4.196705394,FALSE,FALSE,NM,0,1.7609
HfMg,Cubic,Fm-3m,225,2,0.984768378,0.984768378,FALSE,46.8996914,7.180196925,FALSE,TRUE,NM,6.65E-05,0
MgSb,Cubic,Fm-3m,225,2,0.141480709,-0.215295407,FALSE,52.70775133,4.601726172,FALSE,TRUE,NM,0.0045256,0
MgSn3,Cubic,Fm-3m,225,4,0.090697229,0.028035188,FALSE,105.1070268,6.010322991,FALSE,TRUE,NM,0.0013172,0
MgSn,Cubic,Fm-3m,225,2,0.235359269,0.110035185,FALSE,53.8272226,4.411931048,FALSE,TRUE,NM,0.0001895,0
Hf3Mg,Cubic,Fm-3m,225,4,0.244750299,0.244750299,FALSE,86.98071892,10.68660121,FALSE,TRUE,NM,0.0154089,0
Sr3Mg,Cubic,Fm-3m,225,4,0.1073389,0.073528425,FALSE,175.7588779,2.713084578,FALSE,TRUE,NM,0.0141515,0
SrMg,Cubic,Fm-3m,225,2,0.291794656,0.224173706,FALSE,85.71428396,2.16831812,FALSE,TRUE,NM,0.0040757,0
MgTi3,Cubic,Fm-3m,225,4,0.228289076,0.228289076,FALSE,73.84515474,3.775663732,FALSE,TRUE,FM,3.4286249,0
YMg,Cubic,Fm-3m,225,2,0.455924825,0.381547343,FALSE,60.57378461,3.10350493,FALSE,TRUE,NM,0.002437,0
Y3Mg,Cubic,Fm-3m,225,4,0.13891834,0.101729599,FALSE,120.3388456,4.015779867,FALSE,TRUE,NM,0.4038471,0
MgZr3,Cubic,Fm-3m,225,4,0.128737384,0.128737384,FALSE,89.26340163,5.543172682,FALSE,TRUE,NM,0.0010182,0
MgGa3,Cubic,Fm-3m,225,4,0.080622145,-0.020593779,FALSE,79.38271609,4.883842694,FALSE,TRUE,NM,0.0016969,0
MgGa,Cubic,Fm-3m,225,2,0.28658211,0.153358929,FALSE,45.11854904,3.46059815,FALSE,TRUE,NM,0.0020735,0
Eu3Mg,Cubic,Fm-3m,225,4,0.063797055,0.031587425,FALSE,148.742435,5.360849968,FALSE,TRUE,FM,22.5582723,0
K3Mg,Cubic,Fm-3m,225,4,0.146044598,0.146044598,FALSE,216.6900504,1.08510827,FALSE,TRUE,NM,0.0104997,0
MgH3,Cubic,Fm-3m,225,4,0.419420667,0.207381363,FALSE,26.04173069,1.742609729,FALSE,TRUE,NM,0.0043831,0
MgMo3,Cubic,Fm-3m,225,4,0.376077164,0.376077164,FALSE,64.83289115,7.994333539,FALSE,TRUE,NM,0.0008344,0
MgNb3,Cubic,Fm-3m,225,4,0.271922959,0.271922959,FALSE,74.80329847,6.726754473,FALSE,TRUE,NM,0.0022524,0
MgTa3,Cubic,Fm-3m,225,4,0.321434998,0.321434998,FALSE,74.15187908,12.7005881,FALSE,TRUE,NM,0.000456,0
MgTl3,Cubic,Fm-3m,225,4,0.084746016,0.076251679,FALSE,114.8943515,9.212974794,FALSE,TRUE,NM,0.0098499,0
Rb3Mg,Cubic,Fm-3m,225,4,0.184755156,0.184755156,FALSE,262.0097381,1.779045573,FALSE,TRUE,NM,0.0138668,0
MgPt7,Cubic,Fm-3m,225,8,0,-0.293341678,TRUE,122.0024975,18.91741294,FALSE,TRUE,NM,4.50E-06,0
MgO,Cubic,Fm-3m,225,2,0,-3.03830917,TRUE,18.44277009,3.628903382,TRUE,FALSE,NM,0,4.4292
MgS,Cubic,Fm-3m,225,2,0,-1.661503449,TRUE,35.33066671,2.64938638,FALSE,FALSE,NM,0,2.7574
Pu2Mg,Cubic,Fm-3m,225,3,0.692283553,0.692283553,FALSE,97.57674386,8.718291192,FALSE,TRUE,FM,13.3985315,0
Li3Mg,Cubic,Fm-3m,225,4,0.009995805,-0.016110631,FALSE,80.62802026,0.929413953,FALSE,TRUE,NM,4.88E-05,0
MgRe3,Cubic,Fm-3m,225,4,0.275381567,0.275381567,FALSE,60.42361638,16.01975277,FALSE,TRUE,NM,0.0016169,0
Yb3Mg,Cubic,Fm-3m,225,4,0.087424514,0.0409624,FALSE,111.464529,8.095655632,FALSE,TRUE,NM,5.10E-06,0
MgBe13,Cubic,Fm-3c,226,28,0.000521485,0.000521485,FALSE,257.3556621,1.825531592,FALSE,TRUE,NM,1.00E-07,0
MgCu2,Cubic,Fd-3m,227,6,0,-0.124088625,TRUE,84.37330902,5.959245548,FALSE,TRUE,NM,1.30E-06,0
MgIn2,Cubic,Fd-3m,227,6,0.189787423,0.139112259,FALSE,163.1393048,5.169556799,FALSE,TRUE,NM,0.000706,0
MgNi2,Cubic,Fd-3m,227,6,0.004170158,-0.206312685,FALSE,76.36777714,6.161886024,FALSE,TRUE,FM,0.3409276,0
Th4Mg,Cubic,Fd-3m,227,10,0.937222835,0.937222835,FALSE,376.238834,8.407385488,FALSE,TRUE,NM,0.0135891,0
Sm4Mg,Cubic,Fd-3m,227,10,0.650877425,0.617069375,FALSE,368.3087161,5.642407973,FALSE,TRUE,NM,0.0254521,0
Pr4Mg,Cubic,Fd-3m,227,10,0.622692648,0.586492961,FALSE,387.8264256,5.034675143,FALSE,TRUE,FM,0.9393892,0
Nd4Mg,Cubic,Fd-3m,227,10,0.626393238,0.588878649,FALSE,385.7046008,5.177212323,FALSE,TRUE,NM,0.016224,0
La4Mg,Cubic,Fd-3m,227,10,0.579308409,0.538986886,FALSE,397.8209841,4.841329535,FALSE,TRUE,NM,0.8163357,0
Ce4Mg,Cubic,Fd-3m,227,10,0.687889643,0.673332752,FALSE,330.7323633,5.872009378,FALSE,TRUE,FM,7.1474805,0
MgCo,Cubic,Fd-3m,227,24,0.028191305,0.028191305,FALSE,365.8891224,4.533185585,FALSE,TRUE,FM,4.2059386,0
