Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,Band Gap
SnS,Cubic,F-43m,216,2,0.278386371,-0.193213816,FALSE,69.62035216,3.596186604,FALSE,FALSE,NM,0.0002162,0.1654
ZnS,Cubic,F-43m,216,2,0.000146246,-0.962071176,FALSE,39.09033503,4.140649725,TRUE,FALSE,NM,0,2.0192
SO4,Cubic,F-43m,216,5,0.162053839,-1.102408383,FALSE,108.6234219,1.468520301,FALSE,TRUE,FM,1.9997925,0
HgS,Cubic,F-43m,216,2,0,-0.375059003,TRUE,52.37828747,7.375818019,FALSE,TRUE,NM,1.00E-07,0
MgS,Cubic,F-43m,216,2,0.034344235,-1.627159214,FALSE,45.48046821,2.058127167,TRUE,FALSE,NM,0,3.3692
MnS,Cubic,F-43m,216,2,0.011914475,-1.127963331,FALSE,30.2654037,4.773501672,FALSE,TRUE,FM,0.2883334,0
CdS,Cubic,F-43m,216,2,0.002713223,-0.773414239,FALSE,50.97769334,4.706137655,TRUE,FALSE,NM,0,1.0492
Ag8S,Cubic,F-43m,216,9,0.268663056,0.229311974,FALSE,190.08263,7.8187053,FALSE,TRUE,NM,0.0003997,0
BeS,Cubic,F-43m,216,2,0,-1.307251374,TRUE,28.88072105,2.36179233,FALSE,FALSE,NM,0,3.1453
CuS,Cubic,F-43m,216,2,0.009944082,-0.267360409,FALSE,34.34822658,4.622241569,FALSE,TRUE,NM,2.50E-06,0
SCl4,Cubic,P-43n,218,160,0,-0.637899176,TRUE,4855.31116,1.902935844,TRUE,FALSE,NM,0,2.6189
EuS,Cubic,Pm-3m,221,2,0.33348016,-2.128604706,FALSE,44.96341026,6.796356018,FALSE,TRUE,FM,7.0005199,0
CeS,Cubic,Pm-3m,221,2,0.37212506,-1.869161764,FALSE,43.33605459,6.597584384,FALSE,TRUE,FM,1.6453109,0
LaS,Cubic,Pm-3m,221,2,0.31961465,-2.110316451,FALSE,45.70806709,6.211226217,FALSE,TRUE,NM,0.2856756,0
KS,Cubic,Pm-3m,221,2,0.469874542,-0.629124645,FALSE,56.51315832,2.091007533,FALSE,TRUE,FM,0.9999239,0
CsS,Cubic,Pm-3m,221,2,0.533046705,-0.574380124,FALSE,75.71289677,3.618140263,FALSE,TRUE,FM,0.9998789,0
RbS,Cubic,Pm-3m,221,2,0.493650271,-0.665333805,FALSE,64.60569277,3.020907255,FALSE,TRUE,FM,0.9999953,0
NaS,Cubic,Pm-3m,221,2,0.375255721,-0.628533963,FALSE,39.32193229,2.324926317,FALSE,TRUE,NM,0.0100287,0
SrS,Cubic,Pm-3m,221,2,0.299629805,-2.124879569,FALSE,49.36753236,4.025755566,FALSE,FALSE,NM,0,1.7896
TlS,Cubic,Pm-3m,221,2,0.308629392,-0.193104908,FALSE,46.48649449,8.446144276,FALSE,TRUE,NM,0.0001987,0
In3S,Cubic,Pm-3m,221,4,0.221909311,-0.119528649,FALSE,105.7736202,5.910968235,FALSE,TRUE,NM,0.0014742,0
Pb3S,Cubic,Pm-3m,221,4,0.328426303,-0.063358386,FALSE,113.3945222,9.57221079,FALSE,TRUE,NM,0.0021568,0
Th3S,Cubic,Pm-3m,221,4,0.735964227,-0.277537547,FALSE,106.6341198,11.33942849,FALSE,TRUE,NM,0.0202912,0
Tb3S,Cubic,Pm-3m,221,4,0.73032179,-0.405163754,FALSE,97.86358042,8.633962079,FALSE,TRUE,NM,0.0003957,0
Zr3S,Cubic,Pm-3m,221,4,0.615779533,-0.338418326,FALSE,77.94318326,6.513568107,FALSE,TRUE,NM,0.0003905,0
PbS,Cubic,Pm-3m,221,2,0.258718125,-0.524851251,FALSE,48.77351273,8.145996823,FALSE,TRUE,NM,0.0016701,0
MnS,Cubic,Pm-3m,221,2,0.434403085,-0.705474721,FALSE,29.76333177,4.854024954,FALSE,TRUE,FM,3.2864285,0
Mn3S,Cubic,Pm-3m,221,4,0.392273036,-0.177665867,FALSE,45.82294946,7.134536273,FALSE,TRUE,FM,5.3905089,0
Au2S,Cubic,Pn-3m,224,6,0,-0.118021208,TRUE,146.6952238,9.644302411,TRUE,FALSE,NM,0,1.9091
NpS,Cubic,Fm-3m,225,2,0,-1.909038458,TRUE,43.62528971,10.24160405,FALSE,TRUE,FM,4.1273944,0
K2S,Cubic,Fm-3m,225,3,0,-1.247566038,TRUE,101.8770771,1.797202075,FALSE,FALSE,NM,0,2.3201
CuS,Cubic,Fm-3m,225,2,0.124905972,-0.152398519,FALSE,29.05010314,5.465240516,FALSE,TRUE,NM,0.0021995,0
RbS,Cubic,Fm-3m,225,2,0.590676851,-0.568307225,FALSE,78.80959353,2.476447311,FALSE,TRUE,FM,0.999955,0
KS,Cubic,Fm-3m,225,2,0.586720252,-0.512278935,FALSE,69.00584784,1.712455443,FALSE,TRUE,FM,0.9999486,0
NaS,Cubic,Fm-3m,225,2,0.504905971,-0.498883713,FALSE,47.27931179,1.933627875,FALSE,TRUE,FM,1.0001455,0
HgS,Cubic,Fm-3m,225,2,0.176340135,-0.198718868,FALSE,43.47101682,8.887133194,FALSE,TRUE,NM,8.83E-05,0
SrS,Cubic,Fm-3m,225,2,0,-2.424509374,TRUE,55.30731406,3.593405711,FALSE,FALSE,NM,0,2.497
CeS,Cubic,Fm-3m,225,2,0,-2.241286824,TRUE,45.8905651,6.230328095,FALSE,TRUE,NM,0.0002549,0
Li2S,Cubic,Fm-3m,225,3,0,-1.50313267,TRUE,45.57916017,1.6739402,FALSE,FALSE,NM,0,3.3862
Pd3S,Cubic,Fm-3m,225,4,0.33215706,0.070315627,FALSE,61.33423719,9.51163517,FALSE,TRUE,NM,0.0020964,0
Sn3S,Cubic,Fm-3m,225,4,0.316784733,0.080984639,FALSE,98.37441595,6.552648438,FALSE,TRUE,NM,0.0003526,0
Cu2S,Cubic,Fm-3m,225,3,0.094264218,-0.11748944,FALSE,42.80679427,6.173936188,FALSE,TRUE,NM,0,0
Ag2S,Cubic,Fm-3m,225,3,0.076927172,-0.041126076,FALSE,60.97587858,6.748306299,FALSE,TRUE,NM,3.52E-05,0
PmS,Cubic,Fm-3m,225,2,0,-2.307544848,TRUE,46.22403226,6.360833001,FALSE,TRUE,NM,0,0
HoS,Cubic,Fm-3m,225,2,0,-2.220163266,TRUE,40.94751979,7.988723773,FALSE,TRUE,NM,8.00E-07,0
SmS,Cubic,Fm-3m,225,2,0,-2.273369539,TRUE,45.37848538,6.675494713,FALSE,TRUE,NM,2.50E-06,0
MgS,Cubic,Fm-3m,225,2,0,-1.661503449,TRUE,35.33066671,2.64938638,FALSE,FALSE,NM,0,2.7574
ScS,Cubic,Fm-3m,225,2,0,-2.074806306,TRUE,35.5095436,3.601742528,FALSE,TRUE,NM,5.00E-07,0
BaS,Cubic,Fm-3m,225,2,0,-2.329084296,TRUE,67.12620118,4.190346372,FALSE,FALSE,NM,0,2.1488
YS,Cubic,Fm-3m,225,2,0,-2.241981004,TRUE,42.16333472,4.764253674,FALSE,TRUE,NM,4.10E-06,0
TbS,Cubic,Fm-3m,225,2,0,-2.270971089,TRUE,42.43693449,7.473370576,FALSE,TRUE,NM,5.70E-06,0
ErS,Cubic,Fm-3m,225,2,0,-2.194605441,TRUE,40.18632929,8.236265783,FALSE,TRUE,NM,8.00E-07,0
CaS,Cubic,Fm-3m,225,2,0,-2.435607999,TRUE,46.41405753,2.581034201,FALSE,FALSE,NM,0,2.3819
NdS,Cubic,Fm-3m,225,2,0,-2.296586618,TRUE,47.60156507,6.150315872,FALSE,TRUE,NM,7.00E-07,0
TmS,Cubic,Fm-3m,225,2,0,-2.178466594,TRUE,39.51390954,8.446824028,FALSE,TRUE,NM,7.40E-06,0
YbS,Cubic,Fm-3m,225,2,0,-2.156261511,TRUE,38.95763378,8.742442294,FALSE,FALSE,NM,1.10E-06,2.2246
SnS,Cubic,Fm-3m,225,2,0.091625984,-0.379974204,FALSE,49.04612563,5.104741191,TRUE,FALSE,NM,0,0.0894
ZrS,Cubic,Fm-3m,225,2,0.090774065,-1.593305426,FALSE,36.11413143,5.668866809,FALSE,TRUE,NM,0.000351,0
EuS,Cubic,Fm-3m,225,2,0,-2.462084866,TRUE,50.88815877,6.00507763,FALSE,TRUE,FM,7.0002183,0
MnS,Cubic,Fm-3m,225,4,0,-1.139877806,TRUE,68.93057499,4.191810533,FALSE,TRUE,AFM,0,0
PuS,Cubic,Fm-3m,225,2,0,-1.790051316,TRUE,44.70737328,10.25371619,FALSE,TRUE,FM,5.7934373,0
PbS,Cubic,Fm-3m,225,8,0,-0.783569376,TRUE,213.4355963,7.445972213,TRUE,FALSE,NM,0,0.4667
LaS,Cubic,Fm-3m,225,2,0,-2.429931101,TRUE,50.90726872,5.576868526,FALSE,TRUE,NM,3.50E-06,0
H2S,Cubic,Fm-3m,225,3,0.974808083,0.804374019,FALSE,24.18541113,2.339949169,FALSE,TRUE,NM,0.0007068,0
US,Cubic,Fm-3m,225,2,0,-1.675837436,TRUE,44.18248961,10.15111401,FALSE,TRUE,FM,2.8155502,0
DyS,Cubic,Fm-3m,225,2,0,-2.247421941,TRUE,41.66919193,7.753516892,FALSE,TRUE,NM,1.40E-06,0
PrS,Cubic,Fm-3m,225,2,0,-2.28301786,TRUE,48.95927929,5.866668116,FALSE,TRUE,NM,3.00E-07,0
SeS,Cubic,Fm-3m,225,2,0.384928131,0.384928131,FALSE,39.7931698,4.632989802,FALSE,TRUE,NM,6.49E-05,0
LiS,Cubic,Fm-3m,225,2,0.430295318,-0.754366858,FALSE,31.68880045,2.043970927,FALSE,TRUE,NM,0.0575722,0
CdS,Cubic,Fm-3m,225,2,0.133406712,-0.642720749,FALSE,41.74112021,5.74752285,FALSE,FALSE,NM,0.0007917,0.2793
ThS,Cubic,Fm-3m,225,2,0,-2.027003549,TRUE,46.85251605,9.360296643,FALSE,TRUE,NM,2.39E-05,0
